"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-101,"Henderson County",1.49,8,-2.4283,3.92
KY-103,"Henry County",3.36,43,-0.7988,4.16
KY-105,"Hickman County",2.12,21,-1.801,3.92
KY-107,"Hopkins County",2.28,20,-1.6169,3.9
KY-109,"Jackson County",2.55,15,-2.0553,4.61
KY-111,"Jefferson County",3.28,42,-0.7282,4.01
KY-113,"Jessamine County",2.14,10,-2.2231,4.36
KY-115,"Johnson County",2.22,15,-1.6875,3.91
KY-117,"Kenton County",3.71,53,-0.3784,4.09
KY-119,"Knott County",2.6,18,-1.6742,4.27
KY-121,"Knox County",2.06,9,-2.7551,4.82
KY-123,"Larue County",2.58,19,-1.762,4.34
KY-125,"Laurel County",2.32,12,-2.2906,4.61
KY-127,"Lawrence County",2.46,22,-1.424,3.88
KY-129,"Lee County",2.8,24,-1.5581,4.36
KY-131,"Leslie County",2.28,9,-2.4257,4.71
KY-133,"Letcher County",2.66,17,-1.7412,4.4
KY-135,"Lewis County",4.67,86,0.6556,4.01
KY-137,"Lincoln County",2.09,8,-2.4895,4.58
KY-139,"Livingston County",1.69,12,-2.3082,4
KY-141,"Logan County",2.91,39,-1.145,4.06
KY-143,"Lyon County",2.17,20,-1.7801,3.95
KY-145,"McCracken County",2.11,19,-1.9482,4.06
KY-147,"McCreary County",2.74,18,-2.0269,4.77
KY-149,"McLean County",1.78,12,-2.1627,3.94
KY-151,"Madison County",2.48,14,-2.0064,4.49
KY-153,"Magoffin County",2.62,20,-1.445,4.07
KY-155,"Marion County",2.47,13,-2.0435,4.51
KY-157,"Marshall County",1.6,11,-2.3146,3.91
KY-159,"Martin County",2.35,16,-1.7979,4.15
KY-161,"Mason County",5.08,93,0.9224,4.16
KY-163,"Meade County",2.41,17,-1.7329,4.14
KY-165,"Menifee County",3.16,32,-1.1743,4.33
KY-167,"Mercer County",2.19,11,-2.2068,4.4
KY-169,"Metcalfe County",3.25,37,-1.1595,4.41
KY-171,"Monroe County",3.58,50,-0.7931,4.37
KY-173,"Montgomery County",2.91,23,-1.5157,4.43
KY-175,"Morgan County",2.82,27,-1.2439,4.06
KY-177,"Muhlenberg County",2.01,18,-2.0205,4.03
KY-179,"Nelson County",3.05,32,-1.2437,4.29
KY-181,"Nicholas County",3.22,32,-1.0088,4.23
KY-183,"Ohio County",2.17,20,-1.8632,4.03
KY-185,"Oldham County",3.52,44,-0.6033,4.12
KY-187,"Owen County",3.39,41,-0.7492,4.14
KY-189,"Owsley County",2.46,13,-2.0265,4.49
KY-191,"Pendleton County",4.37,70,0.2472,4.12
KY-193,"Perry County",2.42,12,-2.0484,4.47
KY-195,"Pike County",3.41,37,-0.705,4.12
KY-197,"Powell County",3.19,35,-1.1441,4.33
KY-199,"Pulaski County",2.43,12,-2.2489,4.68
KY-201,"Robertson County",4.23,64,0.0526,4.18
KY-203,"Rockcastle County",2.35,14,-2.3506,4.7
KY-205,"Rowan County",3.23,37,-0.9302,4.16
KY-207,"Russell County",2.52,12,-2.0495,4.57
KY-209,"Scott County",3.35,43,-0.8077,4.16
KY-211,"Shelby County",3.42,42,-0.8303,4.25
KY-213,"Simpson County",3.05,45,-1.0308,4.08
KY-215,"Spencer County",3.41,42,-0.8941,4.3
KY-217,"Taylor County",2.51,18,-2.1032,4.61
KY-219,"Todd County",2.34,21,-1.7256,4.07
KY-221,"Trigg County",2.52,25,-1.5969,4.12
KY-223,"Trimble County",3.51,43,-0.6297,4.14
KY-225,"Union County",1.93,20,-1.8272,3.76
KY-227,"Warren County",3.14,40,-1.0592,4.2
KY-229,"Washington County",2.6,17,-1.8253,4.43
KY-231,"Wayne County",2.36,11,-2.2805,4.64
KY-233,"Webster County",2.27,22,-1.5106,3.78
KY-235,"Whitley County",3.03,22,-1.7469,4.78
KY-237,"Wolfe County",3,28,-1.2344,4.23
KY-239,"Woodford County",2.62,21,-1.6036,4.22
LA-001,"Acadia Parish",2.39,19,-2.4391,4.83
LA-003,"Allen Parish",1.57,14,-3.0472,4.62
LA-005,"Ascension Parish",4.92,60,-0.3107,5.23
LA-007,"Assumption Parish",4.2,46,-1.3594,5.56
LA-009,"Avoyelles Parish",4.67,76,0.4641,4.21
LA-011,"Beauregard Parish",1.53,13,-3.0997,4.63
LA-013,"Bienville Parish",1.67,24,-2.3758,4.05
LA-015,"Bossier Parish",0.97,10,-2.8071,3.78
LA-017,"Caddo Parish",1.19,18,-2.5663,3.76
LA-019,"Calcasieu Parish",1.93,17,-3.1501,5.08
LA-021,"Caldwell Parish",2.63,43,-1.3703,4
LA-023,"Cameron Parish",2.14,20,-2.9126,5.05
LA-025,"Catahoula Parish",2.95,48,-1.0279,3.98
LA-027,"Claiborne Parish",1.75,24,-2.1865,3.94
LA-029,"Concordia Parish",3.09,50,-0.9515,4.04
LA-031,"De Soto Parish",0.78,10,-2.9632,3.74
LA-033,"East Baton Rouge Parish",4.1,46,-0.8389,4.94
LA-035,"East Carroll Parish",2.81,45,-0.9376,3.75
LA-037,"East Feliciana Parish",5.23,83,0.6416,4.59
LA-039,"Evangeline Parish",3.06,34,-1.6168,4.68
LA-041,"Franklin Parish",2.09,35,-1.797,3.89
LA-043,"Grant Parish",2.58,35,-1.4713,4.05
LA-045,"Iberia Parish",3.46,27,-2.0053,5.47
LA-047,"Iberville Parish",3.89,41,-1.3268,5.22
LA-049,"Jackson Parish",2.18,31,-1.9079,4.09
LA-051,"Jefferson Parish",5.15,60,-0.3945,5.54
LA-053,"Jefferson Davis Parish",1.53,13,-3.3505,4.88
LA-055,"Lafayette Parish",3.26,27,-1.8578,5.12
LA-057,"Lafourche Parish",4.04,38,-1.6956,5.74
LA-059,"La Salle Parish",3.33,54,-0.6487,3.98
LA-061,"Lincoln Parish",2.16,35,-1.8865,4.05
LA-063,"Livingston Parish",4.79,58,-0.3321,5.12
LA-065,"Madison Parish",2.07,27,-1.7284,3.8
LA-067,"Morehouse Parish",2.99,52,-0.7638,3.75
LA-069,"Natchitoches Parish",1.31,9,-2.6666,3.98
LA-071,"Orleans Parish",4.91,59,-0.3815,5.29
LA-073,"Ouachita Parish",1.9,27,-1.9785,3.88
LA-075,"Plaquemines Parish",5.02,66,-0.0439,5.06
LA-077,"Pointe Coupee Parish",3.57,46,-0.9355,4.51
LA-079,"Rapides Parish",2.56,32,-1.5899,4.15
LA-081,"Red River Parish",1.08,13,-2.7632,3.84
LA-083,"Richland Parish",1.97,27,-1.8052,3.78
LA-085,"Sabine Parish",0.76,7,-3.126,3.89
LA-087,"St. Bernard Parish",4.62,57,-0.5534,5.17
LA-089,"St. Charles Parish",4.57,51,-1.0172,5.59
LA-091,"St. Helena Parish",4.34,57,-0.4505,4.79
LA-093,"St. James Parish",4.59,50,-0.832,5.42
LA-095,"St. John the Baptist Parish",4.46,50,-0.7748,5.23
LA-097,"St. Landry Parish",2.67,24,-2.0707,4.74
LA-099,"St. Martin Parish",3.53,30,-1.7631,5.29
LA-101,"St. Mary Parish",3.33,29,-2.1833,5.51
LA-103,"St. Tammany Parish",4.94,63,-0.1637,5.1
LA-105,"Tangipahoa Parish",4.33,48,-0.6501,4.98
LA-107,"Tensas Parish",2.15,28,-1.805,3.96
LA-109,"Terrebonne Parish",3.05,20,-2.7464,5.8
LA-111,"Union Parish",2.74,44,-1.0041,3.74
LA-113,"Vermilion Parish",2.9,28,-2.4106,5.31
LA-115,"Vernon Parish",1.39,12,-2.8435,4.23
LA-117,"Washington Parish",6.34,94,1.5201,4.82
LA-119,"Webster Parish",1.2,16,-2.6515,3.85
LA-121,"West Baton Rouge Parish",3.6,38,-1.425,5.03
LA-123,"West Carroll Parish",3.14,52,-0.6269,3.77
LA-125,"West Feliciana Parish",4.36,66,-0.014,4.37
LA-127,"Winn Parish",2.37,32,-1.7111,4.08
ME-001,"Androscoggin County",2.71,45,-0.9778,3.69
ME-003,"Aroostook County",4.31,95,0.6207,3.69
ME-005,"Cumberland County",2.74,45,-0.8914,3.63
ME-007,"Franklin County",3.94,60,-0.2787,4.22
ME-009,"Hancock County",2.1,25,-1.3216,3.42
ME-011,"Kennebec County",3.21,62,-0.3226,3.53
ME-013,"Knox County",2.7,44,-0.6724,3.37
ME-015,"Lincoln County",2.9,57,-0.4463,3.35
ME-017,"Oxford County",3.1,42,-0.9168,4.02
ME-019,"Penobscot County",2.33,23,-1.2723,3.6
ME-021,"Piscataquis County",3.23,45,-0.6877,3.92
ME-023,"Sagadahoc County",2.95,61,-0.4686,3.42
ME-025,"Somerset County",3.76,58,-0.2461,4.01
ME-027,"Waldo County",2.56,34,-0.934,3.49
ME-029,"Washington County",2.57,40,-0.7885,3.36
ME-031,"York County",2.72,44,-0.9157,3.64
MD-001,"Allegany County",2.13,14,-1.6641,3.79
MD-003,"Anne Arundel County",3.14,50,-0.6012,3.74
MD-005,"Baltimore County",3.38,49,-0.5238,3.9
MD-009,"Calvert County",4.02,73,0.1793,3.84
MD-011,"Caroline County",4.69,92,0.9563,3.73
MD-013,"Carroll County",2.93,36,-1.0641,3.99
MD-015,"Cecil County",4.75,92,0.9685,3.78
MD-017,"Charles County",4.01,77,0.1548,3.86
MD-019,"Dorchester County",4.69,94,0.9422,3.75
MD-021,"Frederick County",2.79,34,-1.2671,4.06
MD-023,"Garrett County",2.75,15,-1.7845,4.53
MD-025,"Harford County",4.26,77,0.3771,3.88
MD-027,"Howard County",2.81,37,-1.1098,3.92
MD-029,"Kent County",4.77,100,1.1267,3.64
MD-031,"Montgomery County",2.99,39,-0.9151,3.91
MD-033,"Prince George's County",3.23,53,-0.541,3.77
MD-035,"Queen Anne's County",4.64,97,0.9906,3.65
MD-037,"St. Mary's County",3.85,66,0.0381,3.81
MD-039,"Somerset County",3.59,68,-0.0088,3.6
MD-041,"Talbot County",5.52,113,1.8229,3.7
MD-043,"Washington County",2.8,38,-1.1119,3.91
MD-045,"Wicomico County",3.9,73,0.2427,3.66
MD-047,"Worcester County",3.05,55,-0.4695,3.52
MD-510,"Baltimore City",3.4,60,-0.3973,3.8
MD-511,"Washington, D.C.",3.08,48,-0.6284,3.71
MA-001,"Barnstable County",3.63,90,0.49,3.14
MA-003,"Berkshire County",2.69,24,-1.4507,4.14
MA-005,"Bristol County",3.27,71,0.0171,3.25
MA-007,"Dukes County",2.83,67,-0.2793,3.11
MA-009,"Essex County",2.52,47,-0.8348,3.35
MA-011,"Franklin County",2.41,24,-1.4872,3.9
MA-013,"Hampden County",2.53,28,-1.4252,3.96
MA-015,"Hampshire County",2.54,24,-1.4186,3.96
MA-017,"Middlesex County",2.54,46,-0.9712,3.51
MA-019,"Nantucket County",2.88,73,-0.0515,2.93
MA-021,"Norfolk County",2.97,61,-0.459,3.43
MA-023,"Plymouth County",3.25,72,-0.0137,3.26
MA-025,"Suffolk County",2.72,55,-0.6395,3.36
MA-027,"Worcester County",2.53,34,-1.2524,3.78
MI-001,"Alcona County",2.8,65,0.0134,2.79
MI-003,"Alger County",3.3,68,0.0339,3.27
MI-005,"Allegan County",1.84,25,-1.5702,3.41
MI-007,"Alpena County",3.57,99,0.733,2.84
MI-009,"Antrim County",2.32,43,-0.687,3.01
MI-011,"Arenac County",2.37,43,-0.6333,3
MI-013,"Baraga County",3.47,60,-0.2026,3.67
MI-015,"Barry County",1.73,16,-1.7676,3.5
MI-017,"Bay County",2.32,39,-0.7214,3.04
MI-019,"Benzie County",2.4,50,-0.5826,2.98
MI-021,"Berrien County",2.19,24,-1.601,3.79
MI-023,"Branch County",3.21,55,-0.7261,3.94
MI-025,"Calhoun County",2.54,32,-1.1817,3.72
MI-027,"Cass County",2.53,30,-1.3146,3.84
MI-029,"Charlevoix County",2.35,48,-0.5479,2.9
MI-031,"Cheboygan County",3.26,84,0.5267,2.73
MI-033,"Chippewa County",3.81,94,0.8369,2.97
MI-035,"Clare County",2.21,32,-0.9128,3.12
MI-037,"Clinton County",1.75,17,-1.5904,3.34
MI-039,"Crawford County",2.65,47,-0.4688,3.12
MI-041,"Delta County",2.66,47,-0.6926,3.35
MI-043,"Dickinson County",3.32,61,-0.312,3.63
MI-045,"Eaton County",1.73,10,-1.7692,3.5
MI-047,"Emmet County",3.39,84,0.6106,2.78
MI-049,"Genesee County",2.79,52,-0.4497,3.24
MI-051,"Gladwin County",2.16,32,-0.9237,3.08
MI-053,"Gogebic County",2.42,22,-1.6775,4.1
MI-055,"Grand Traverse County",2.28,48,-0.6002,2.88
MI-057,"Gratiot County",1.96,26,-1.1647,3.12
MI-059,"Hillsdale County",3.34,60,-0.473,3.81
MI-061,"Houghton County",2.44,39,-1.0414,3.48
MI-063,"Huron County",2.21,37,-0.7521,2.96
MI-065,"Ingham County",1.74,12,-1.6991,3.44
MI-067,"Ionia County",1.74,16,-1.6068,3.35
MI-069,"Iosco County",2.57,55,-0.3091,2.88
MI-071,"Iron County",2.97,41,-0.8817,3.85
MI-073,"Isabella County",2.12,32,-1.0048,3.12
MI-075,"Jackson County",2.05,18,-1.5236,3.57
MI-077,"Kalamazoo County",2.79,45,-0.8493,3.64
MI-079,"Kalkaska County",2.49,43,-0.6458,3.14
MI-081,"Kent County",1.73,15,-1.5393,3.27
MI-083,"Keweenaw County",1.33,9,-1.8422,3.17
MI-085,"Lake County",2.68,52,-0.5402,3.22
MI-087,"Lapeer County",2.62,50,-0.5995,3.22
MI-089,"Leelanau County",2.11,43,-0.7098,2.82
MI-091,"Lenawee County",2.8,39,-0.7574,3.56
MI-093,"Livingston County",2.46,37,-0.8293,3.29
MI-095,"Luce County",4.61,112,1.5187,3.09
MI-097,"Mackinac County",3.73,96,0.7731,2.96
MI-099,"Macomb County",2.69,52,-0.4871,3.18
MI-101,"Manistee County",3.17,85,0.1524,3.02
MI-103,"Marquette County",3.31,62,-0.2016,3.51
MI-105,"Mason County",3.4,86,0.4018,3
MI-107,"Mecosta County",1.7,14,-1.5869,3.29
MI-109,"Menominee County",2.56,39,-0.8963,3.46
MI-111,"Midland County",2.21,37,-0.833,3.04
MI-113,"Missaukee County",2.55,55,-0.5191,3.07
MI-115,"Monroe County",2.98,49,-0.4701,3.45
MI-117,"Montcalm County",1.85,19,-1.3867,3.24
MI-119,"Montmorency County",3.23,80,0.3793,2.85
MI-121,"Muskegon County",2.31,45,-0.7812,3.09
MI-123,"Newaygo County",2.07,28,-1.139,3.21
MI-125,"Oakland County",2.41,32,-0.9125,3.32
MI-127,"Oceana County",2.67,57,-0.4035,3.07
MI-129,"Ogemaw County",2.77,62,-0.1955,2.97
MI-131,"Ontonagon County",2.45,29,-1.3022,3.75
MI-133,"Osceola County",2.23,31,-0.9817,3.21
MI-135,"Oscoda County",2.83,63,-0.0208,2.85
MI-137,"Otsego County",2.84,65,-0.0853,2.93
MI-139,"Ottawa County",1.82,22,-1.3458,3.17
MI-141,"Presque Isle County",3.56,95,0.777,2.78
MI-143,"Roscommon County",2.69,56,-0.3885,3.08
MI-145,"Saginaw County",2.39,37,-0.6998,3.09
MI-147,"St. Clair County",2.38,36,-0.8175,3.2
MI-149,"St. Joseph County",3.25,57,-0.6751,3.93
MI-151,"Sanilac County",2.28,41,-0.7545,3.03
MI-153,"Schoolcraft County",2.82,57,-0.3639,3.18
MI-155,"Shiawassee County",2.14,31,-1.1289,3.27
MI-157,"Tuscola County",2.41,43,-0.6814,3.09
MI-159,"Van Buren County",2.27,32,-1.3509,3.62
MI-161,"Washtenaw County",2.9,47,-0.4548,3.35
MI-163,"Wayne County",2.96,50,-0.372,3.33
MI-165,"Wexford County",2.68,56,-0.4067,3.09
MN-001,"Aitkin County",4.62,85,0.4799,4.14
MN-003,"Anoka County",1.61,9,-2.8245,4.43
MN-005,"Becker County",3.29,49,-0.7723,4.06
MN-007,"Beltrami County",3.21,46,-0.7328,3.94
MN-009,"Benton County",3.51,52,-0.8091,4.32
MN-011,"Big Stone County",1.3,9,-2.6639,3.96
MN-013,"Blue Earth County",2.34,16,-2.2275,4.57
MN-015,"Brown County",1.64,3,-2.7398,4.38
MN-017,"Carlton County",3.64,53,-0.5999,4.24
MN-019,"Carver County",1.22,4,-3.3195,4.54
MN-021,"Cass County",4.14,66,0.0292,4.11
MN-023,"Chippewa County",1.67,9,-2.5389,4.21
MN-025,"Chisago County",2.94,31,-1.4834,4.42
MN-027,"Clay County",3.05,48,-0.8255,3.88
MN-029,"Clearwater County",3.38,48,-0.5657,3.95
MN-031,"Cook County",1.95,17,-1.7542,3.7
MN-033,"Cottonwood County",1.81,6,-2.4022,4.21
MN-035,"Crow Wing County",3.92,63,-0.2107,4.13
MN-037,"Dakota County",1.07,4,-3.2989,4.37
MN-039,"Dodge County",3.55,38,-0.9336,4.48
MN-041,"Douglas County",2.78,32,-1.418,4.2
MN-043,"Faribault County",2.28,14,-2.3938,4.67
MN-045,"Fillmore County",4.45,67,-0.035,4.49
MN-047,"Freeborn County",2.7,20,-1.9929,4.69
MN-049,"Goodhue County",2.23,12,-2.1938,4.42
MN-051,"Grant County",2.17,20,-1.896,4.07
MN-053,"Hennepin County",1.06,4,-3.3655,4.43
MN-055,"Houston County",5.25,81,0.8745,4.38
MN-057,"Hubbard County",4.12,68,0.0176,4.1
MN-059,"Isanti County",2.26,21,-2.11,4.37
MN-061,"Itasca County",3.49,46,-0.5247,4.01
MN-063,"Jackson County",2.71,30,-1.5297,4.24
MN-065,"Kanabec County",2.8,32,-1.5477,4.35
MN-067,"Kandiyohi County",1.65,9,-2.6153,4.27
MN-069,"Kittson County",2.12,29,-1.2087,3.33
MN-071,"Koochiching County",3.6,62,-0.3449,3.94
MN-073,"Lac qui Parle County",1.72,12,-2.331,4.05
MN-075,"Lake County",2.69,28,-1.2463,3.94
MN-077,"Lake of the Woods County",2.3,25,-1.3915,3.69
MN-079,"Le Sueur County",1.54,6,-2.9749,4.51
MN-081,"Lincoln County",1.93,13,-2.2675,4.2
MN-083,"Lyon County",1.5,5,-2.701,4.2
MN-085,"McLeod County",0.67,2,-3.8302,4.5
MN-087,"Mahnomen County",2.39,25,-1.5616,3.95
MN-089,"Marshall County",2.42,32,-1.0623,3.48
MN-091,"Martin County",2.88,24,-1.5886,4.47
MN-093,"Meeker County",2.52,20,-1.747,4.27
MN-095,"Mille Lacs County",2.54,26,-1.7829,4.32
MN-097,"Morrison County",3.31,48,-0.8952,4.21
MN-099,"Mower County",3.34,35,-1.3073,4.65
MN-101,"Murray County",1.58,4,-2.6638,4.24
MN-103,"Nicollet County",0.99,1,-3.5881,4.58
MN-105,"Nobles County",2.25,19,-2.0157,4.27
MN-107,"Norman County",3.03,46,-0.7243,3.75
MN-109,"Olmsted County",4.55,64,0.0166,4.53
MN-111,"Otter Tail County",3.16,42,-1.0206,4.18
MN-113,"Pennington County",2.76,40,-0.843,3.6
MN-115,"Pine County",2.43,22,-1.9744,4.4
MN-117,"Pipestone County",1.7,6,-2.639,4.34
MN-119,"Polk County",2.88,43,-0.7517,3.63
MN-121,"Pope County",2.22,18,-1.9257,4.15
MN-123,"Ramsey County",0.85,3,-3.5573,4.41
MN-125,"Red Lake County",3.03,49,-0.587,3.62
MN-127,"Redwood County",0.97,3,-3.2612,4.23
MN-129,"Renville County",0.57,2,-3.8687,4.44
MN-131,"Rice County",2.01,10,-2.3972,4.41
MN-133,"Rock County",1.73,7,-2.5384,4.27
MN-135,"Roseau County",2.4,38,-1.0318,3.43
MN-137,"St. Louis County",3.38,48,-0.6024,3.98
MN-139,"Scott County",1.09,4,-3.3802,4.47
MN-141,"Sherburne County",2.54,20,-1.8133,4.35
MN-143,"Sibley County",0.61,1,-3.9935,4.6
MN-145,"Stearns County",3.1,44,-1.1017,4.2
MN-147,"Steele County",3.62,41,-0.8688,4.49
MN-149,"Stevens County",1.85,13,-2.1594,4.01
MN-151,"Swift County",1.81,11,-2.3167,4.13
MN-153,"Todd County",3.31,52,-0.8407,4.15
MN-155,"Traverse County",1.56,13,-2.3284,3.89
MN-157,"Wabasha County",3.59,40,-0.9004,4.49
MN-159,"Wadena County",3.6,56,-0.5852,4.19
MN-161,"Waseca County",3.31,36,-1.173,4.48
MN-163,"Washington County",1.48,6,-2.9784,4.46
MN-165,"Watonwan County",2.88,27,-1.5395,4.42
MN-167,"Wilkin County",2.5,35,-1.6055,4.11
MN-169,"Winona County",5.01,75,0.4316,4.58
MN-171,"Wright County",2.14,14,-2.2119,4.35
MN-173,"Yellow Medicine County",1.63,7,-2.5151,4.15
MS-001,"Adams County",2.18,29,-1.9575,4.14
MS-003,"Alcorn County",1.14,4,-2.8212,3.96
MS-005,"Amite County",4.44,61,-0.1424,4.58
MS-007,"Attala County",1.85,21,-1.7544,3.6
MS-009,"Benton County",0.97,4,-3.2564,4.23
MS-011,"Bolivar County",4.2,85,0.5581,3.64
MS-013,"Calhoun County",1.36,12,-2.595,3.96
MS-015,"Carroll County",1.99,30,-1.716,3.71
MS-017,"Chickasaw County",1.25,9,-2.7157,3.97
MS-019,"Choctaw County",1.53,14,-2.2689,3.8
MS-021,"Claiborne County",2.36,33,-1.7059,4.07
MS-023,"Clarke County",1.92,16,-2.2539,4.17
MS-025,"Clay County",1.29,9,-2.4855,3.78
MS-027,"Coahoma County",2.57,36,-1.3887,3.96
MS-029,"Copiah County",3.31,50,-0.7883,4.1
MS-031,"Covington County",3.23,40,-1.0264,4.26
MS-033,"DeSoto County",1.86,20,-2.0406,3.9
MS-035,"Forrest County",4.02,52,-0.6976,4.72
MS-037,"Franklin County",3.09,35,-1.3282,4.42
MS-039,"George County",3.94,41,-1.6139,5.55
MS-041,"Greene County",3.12,28,-1.8436,4.96
MS-043,"Grenada County",1.67,20,-2.1648,3.83
MS-045,"Hancock County",4.01,43,-1.0667,5.08
MS-047,"Harrison County",4.55,58,-0.5139,5.06
MS-049,"Hinds County",3.33,60,-0.3748,3.7
MS-051,"Holmes County",2.68,43,-0.9369,3.62
MS-053,"Humphreys County",3.18,52,-0.4575,3.64
MS-055,"Issaquena County",2.65,42,-1.0448,3.69
MS-057,"Itawamba County",2.04,23,-1.8069,3.85
MS-059,"Jackson County",4.94,60,-0.5687,5.51
MS-061,"Jasper County",2.06,18,-2.0695,4.13
MS-063,"Jefferson County",2.31,26,-1.8775,4.19
MS-065,"Jefferson Davis County",3.18,36,-1.1315,4.31
MS-067,"Jones County",2.87,32,-1.3513,4.22
MS-069,"Kemper County",2.18,23,-1.6346,3.81
MS-071,"Lafayette County",1.3,11,-2.8456,4.15
MS-073,"Lamar County",4.78,70,0.0895,4.69
MS-075,"Lauderdale County",2.08,22,-1.9626,4.04
MS-077,"Lawrence County",3.18,37,-1.1536,4.33
MS-079,"Leake County",2.11,25,-1.6473,3.76
MS-081,"Lee County",0.95,5,-3.0194,3.97
MS-083,"Leflore County",2.78,45,-0.9569,3.74
MS-085,"Lincoln County",3.44,37,-1.149,4.59
MS-087,"Lowndes County",1.2,7,-2.5769,3.78
MS-089,"Madison County",3.59,62,0.0903,3.5
MS-091,"Marion County",4.65,67,0.0864,4.56
MS-093,"Marshall County",1.32,6,-2.8923,4.21
MS-095,"Monroe County",1.71,12,-2.2278,3.94
MS-097,"Montgomery County",1.59,16,-2.1721,3.76
MS-099,"Neshoba County",2.42,30,-1.54,3.96
MS-101,"Newton County",1.99,19,-1.8616,3.85
MS-103,"Noxubee County",1.41,9,-2.1869,3.6
MS-105,"Oktibbeha County",1.34,8,-2.3074,3.65
MS-107,"Panola County",1.61,14,-2.4071,4.02
MS-109,"Pearl River County",5.2,73,0.2336,4.97
MS-111,"Perry County",3.32,34,-1.5293,4.85
MS-113,"Pike County",3.4,34,-1.2785,4.68
MS-115,"Pontotoc County",1.1,7,-3.0639,4.16
MS-117,"Prentiss County",1.19,9,-2.7186,3.91
MS-119,"Quitman County",2.39,29,-1.6811,4.07
MS-121,"Rankin County",3.58,66,-0.0837,3.66
MS-123,"Scott County",2.34,26,-1.382,3.72
MS-125,"Sharkey County",2.94,50,-0.7528,3.69
MS-127,"Simpson County",2.95,39,-1.0771,4.03
MS-129,"Smith County",2.52,25,-1.5178,4.04
MS-131,"Stone County",4.42,52,-0.8083,5.23
MS-133,"Sunflower County",3.4,55,-0.3632,3.76
MS-135,"Tallahatchie County",2.3,32,-1.69,3.99
MS-137,"Tate County",1.67,15,-2.2961,3.97
MS-139,"Tippah County",0.86,4,-3.234,4.09
MS-141,"Tishomingo County",2.18,20,-1.7356,3.92
MS-143,"Tunica County",2.27,29,-1.6742,3.94
MS-145,"Union County",0.93,3,-3.2197,4.15
MS-147,"Walthall County",4.5,60,-0.1552,4.66
MS-149,"Warren County",2.26,31,-1.4958,3.76
MS-151,"Washington County",3.84,72,0.2082,3.63
MS-153,"Wayne County",2.47,26,-1.8429,4.31
MS-155,"Webster County",1.48,12,-2.3447,3.82
MS-157,"Wilkinson County",4.43,67,0.0812,4.35
MS-159,"Winston County",1.9,21,-1.7484,3.65
MS-161,"Yalobusha County",1.46,14,-2.5846,4.04
MS-163,"Yazoo County",3.48,61,-0.1259,3.61
MO-001,"Adair County",5.25,79,0.5956,4.65
MO-003,"Andrew County",3.83,47,-1.2992,5.13
MO-005,"Atchison County",4.2,56,-0.9463,5.15
MO-007,"Audrain County",2.3,21,-2.0848,4.38
MO-009,"Barry County",1.97,17,-3.133,5.1
MO-011,"Barton County",3.62,37,-1.5062,5.13
MO-013,"Bates County",3.57,40,-1.7513,5.32
MO-015,"Benton County",3.93,51,-0.9953,4.93
MO-017,"Bollinger County",2.1,19,-2.079,4.18
MO-019,"Boone County",2.28,23,-2.1789,4.46
MO-021,"Buchanan County",3.36,36,-1.733,5.09
MO-023,"Butler County",1.27,9,-2.779,4.05
MO-025,"Caldwell County",4.12,54,-0.9433,5.06
MO-027,"Callaway County",2.4,27,-1.9752,4.38
MO-029,"Camden County",2.6,31,-2.1258,4.73
MO-031,"Cape Girardeau County",1.81,11,-2.3212,4.13
MO-033,"Carroll County",4.89,70,-0.0181,4.91
